번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어,Unnamed: 7
5823,7,2017,측면,단어,KETI_SL_0000005823.MP4,친구,
6245,8,2017,정면,단어,KETI_SL_0000006245.MP4,친구,
6664,8,2017,측면,단어,KETI_SL_0000006664.MP4,친구,
7083,9,2017,정면,단어,KETI_SL_0000007083.MP4,친구,
7502,9,2017,측면,단어,KETI_SL_0000007502.MP4,친구,
7920,10,2017,정면,단어,KETI_SL_0000007920.MP4,친구,
8339,10,2017,측면,단어,KETI_SL_0000008339.MP4,친구,
378,1,2017,정면,단어,KETI_SL_0000000378.MP4,출혈,
797,1,2017,측면,단어,KETI_SL_0000000797.MP4,출혈,
1213,2,2017,정면,단어,KETI_SL_0000001213.MP4,출혈,
1632,2,2017,측면,단어,KETI_SL_0000001632.MP4,출혈,
1985,3,2017,정면,단어,KETI_SL_0000001985.MP4,출혈,
2404,3,2017,측면,단어,KETI_SL_0000002404.MP4,출혈,
2891,4,2017,정면,단어,KETI_SL_0000002891.MP4,출혈,
3310,4,2017,측면,단어,KETI_SL_0000003310.MP4,출혈,
3720,5,2017,정면,단어,KETI_SL_0000003720.MP4,출혈,
4138,5,2017,측면,단어,KETI_SL_0000004138.MP4,출혈,
4566,6,2017,정면,단어,KETI_SL_0000004566.MP4,출혈,
4985,6,2017,측면,단어,KETI_SL_0000004985.MP4,출혈,
5404,7,2017,정면,단어,KETI_SL_0000005404.MP4,출혈,
5821,7,2017,측면,단어,KETI_SL_0000005821.MP4,출혈,
6243,8,2017,정면,단어,KETI_SL_0000006243.MP4,출혈,
6662,8,2017,측면,단어,KETI_SL_0000006662.MP4,출혈,
7081,9,2017,정면,단어,KETI_SL_0000007081.MP4,출혈,
7500,9,2017,측면,단어,KETI_SL_0000007500.MP4,출혈,
7919,10,2017,정면,단어,KETI_SL_0000007919.MP4,출혈,
8338,10,2017,측면,단어,KETI_SL_0000008338.MP4,출혈,
377,1,2017,정면,단어,KETI_SL_0000000377.MP4,출산,
796,1,2017,측면,단어,KETI_SL_0000000796.MP4,출산,
1212,2,2017,정면,단어,KETI_SL_0000001212.MP4,출산,
1631,2,2017,측면,단어,KETI_SL_0000001631.MP4,출산,
1984,3,2017,정면,단어,KETI_SL_0000001984.MP4,출산,
2403,3,2017,측면,단어,KETI_SL_0000002403.MP4,출산,
2890,4,2017,정면,단어,KETI_SL_0000002890.MP4,출산,
3309,4,2017,측면,단어,KETI_SL_0000003309.MP4,출산,
3719,5,2017,정면,단어,KETI_SL_0000003719.MP4,출산,
4137,5,2017,측면,단어,KETI_SL_0000004137.MP4,출산,
4565,6,2017,정면,단어,KETI_SL_0000004565.MP4,출산,
4984,6,2017,측면,단어,KETI_SL_0000004984.MP4,출산,
5403,7,2017,정면,단어,KETI_SL_0000005403.MP4,출산,
5820,7,2017,측면,단어,KETI_SL_0000005820.MP4,출산,
6242,8,2017,정면,단어,KETI_SL_0000006242.MP4,출산,
6661,8,2017,측면,단어,KETI_SL_0000006661.MP4,출산,
7080,9,2017,정면,단어,KETI_SL_0000007080.MP4,출산,
7499,9,2017,측면,단어,KETI_SL_0000007499.MP4,출산,
7918,10,2017,정면,단어,KETI_SL_0000007918.MP4,출산,
8337,10,2017,측면,단어,KETI_SL_0000008337.MP4,출산,
376,1,2017,정면,단어,KETI_SL_0000000376.MP4,축사,
795,1,2017,측면,단어,KETI_SL_0000000795.MP4,축사,
1211,2,2017,정면,단어,KETI_SL_0000001211.MP4,축사,
1630,2,2017,측면,단어,KETI_SL_0000001630.MP4,축사,
1983,3,2017,정면,단어,KETI_SL_0000001983.MP4,축사,
2402,3,2017,측면,단어,KETI_SL_0000002402.MP4,축사,
2889,4,2017,정면,단어,KETI_SL_0000002889.MP4,축사,
3308,4,2017,측면,단어,KETI_SL_0000003308.MP4,축사,
3718,5,2017,정면,단어,KETI_SL_0000003718.MP4,축사,
4136,5,2017,측면,단어,KETI_SL_0000004136.MP4,축사,
4564,6,2017,정면,단어,KETI_SL_0000004564.MP4,축사,
4983,6,2017,측면,단어,KETI_SL_0000004983.MP4,축사,
5402,7,2017,정면,단어,KETI_SL_0000005402.MP4,축사,
5819,7,2017,측면,단어,KETI_SL_0000005819.MP4,축사,
6241,8,2017,정면,단어,KETI_SL_0000006241.MP4,축사,
6660,8,2017,측면,단어,KETI_SL_0000006660.MP4,축사,
7079,9,2017,정면,단어,KETI_SL_0000007079.MP4,축사,
7498,9,2017,측면,단어,KETI_SL_0000007498.MP4,축사,
7917,10,2017,정면,단어,KETI_SL_0000007917.MP4,축사,
8336,10,2017,측면,단어,KETI_SL_0000008336.MP4,축사,
375,1,2017,정면,단어,KETI_SL_0000000375.MP4,추락,
794,1,2017,측면,단어,KETI_SL_0000000794.MP4,추락,
1210,2,2017,정면,단어,KETI_SL_0000001210.MP4,추락,
1629,2,2017,측면,단어,KETI_SL_0000001629.MP4,추락,
1982,3,2017,정면,단어,KETI_SL_0000001982.MP4,추락,
2401,3,2017,측면,단어,KETI_SL_0000002401.MP4,추락,
2888,4,2017,정면,단어,KETI_SL_0000002888.MP4,추락,
3307,4,2017,측면,단어,KETI_SL_0000003307.MP4,추락,
3717,5,2017,정면,단어,KETI_SL_0000003717.MP4,추락,
4135,5,2017,측면,단어,KETI_SL_0000004135.MP4,추락,
4563,6,2017,정면,단어,KETI_SL_0000004563.MP4,추락,
4982,6,2017,측면,단어,KETI_SL_0000004982.MP4,추락,
5401,7,2017,정면,단어,KETI_SL_0000005401.MP4,추락,
5818,7,2017,측면,단어,KETI_SL_0000005818.MP4,추락,
6240,8,2017,정면,단어,KETI_SL_0000006240.MP4,추락,
6659,8,2017,측면,단어,KETI_SL_0000006659.MP4,추락,
7078,9,2017,정면,단어,KETI_SL_0000007078.MP4,추락,
7497,9,2017,측면,단어,KETI_SL_0000007497.MP4,추락,
7916,10,2017,정면,단어,KETI_SL_0000007916.MP4,추락,
8335,10,2017,측면,단어,KETI_SL_0000008335.MP4,추락,
374,1,2017,정면,단어,KETI_SL_0000000374.MP4,총,
793,1,2017,측면,단어,KETI_SL_0000000793.MP4,총,
1209,2,2017,정면,단어,KETI_SL_0000001209.MP4,총,
1628,2,2017,측면,단어,KETI_SL_0000001628.MP4,총,
1981,3,2017,정면,단어,KETI_SL_0000001981.MP4,총,
2400,3,2017,측면,단어,KETI_SL_0000002400.MP4,총,
2887,4,2017,정면,단어,KETI_SL_0000002887.MP4,총,
3306,4,2017,측면,단어,KETI_SL_0000003306.MP4,총,
3716,5,2017,정면,단어,KETI_SL_0000003716.MP4,총,
4134,5,2017,측면,단어,KETI_SL_0000004134.MP4,총,
4562,6,2017,정면,단어,KETI_SL_0000004562.MP4,총,
4981,6,2017,측면,단어,KETI_SL_0000004981.MP4,총,
5400,7,2017,정면,단어,KETI_SL_0000005400.MP4,총,
5817,7,2017,측면,단어,KETI_SL_0000005817.MP4,총,
6239,8,2017,정면,단어,KETI_SL_0000006239.MP4,총,
6658,8,2017,측면,단어,KETI_SL_0000006658.MP4,총,
7077,9,2017,정면,단어,KETI_SL_0000007077.MP4,총,
7496,9,2017,측면,단어,KETI_SL_0000007496.MP4,총,
7915,10,2017,정면,단어,KETI_SL_0000007915.MP4,총,
8334,10,2017,측면,단어,KETI_SL_0000008334.MP4,총,
373,1,2017,정면,단어,KETI_SL_0000000373.MP4,체온계,
792,1,2017,측면,단어,KETI_SL_0000000792.MP4,체온계,
1208,2,2017,정면,단어,KETI_SL_0000001208.MP4,체온계,
1627,2,2017,측면,단어,KETI_SL_0000001627.MP4,체온계,
1980,3,2017,정면,단어,KETI_SL_0000001980.MP4,체온계,
2399,3,2017,측면,단어,KETI_SL_0000002399.MP4,체온계,
2886,4,2017,정면,단어,KETI_SL_0000002886.MP4,체온계,
3305,4,2017,측면,단어,KETI_SL_0000003305.MP4,체온계,
3715,5,2017,정면,단어,KETI_SL_0000003715.MP4,체온계,
4133,5,2017,측면,단어,KETI_SL_0000004133.MP4,체온계,
4561,6,2017,정면,단어,KETI_SL_0000004561.MP4,체온계,
4980,6,2017,측면,단어,KETI_SL_0000004980.MP4,체온계,
5399,7,2017,정면,단어,KETI_SL_0000005399.MP4,체온계,
5816,7,2017,측면,단어,KETI_SL_0000005816.MP4,체온계,
6238,8,2017,정면,단어,KETI_SL_0000006238.MP4,체온계,
6657,8,2017,측면,단어,KETI_SL_0000006657.MP4,체온계,
7076,9,2017,정면,단어,KETI_SL_0000007076.MP4,체온계,
7495,9,2017,측면,단어,KETI_SL_0000007495.MP4,체온계,
7914,10,2017,정면,단어,KETI_SL_0000007914.MP4,체온계,
8333,10,2017,측면,단어,KETI_SL_0000008333.MP4,체온계,
372,1,2017,정면,단어,KETI_SL_0000000372.MP4,창백하다,
791,1,2017,측면,단어,KETI_SL_0000000791.MP4,창백하다,
1207,2,2017,정면,단어,KETI_SL_0000001207.MP4,창백하다,
1626,2,2017,측면,단어,KETI_SL_0000001626.MP4,창백하다,
1979,3,2017,정면,단어,KETI_SL_0000001979.MP4,창백하다,
2398,3,2017,측면,단어,KETI_SL_0000002398.MP4,창백하다,
2885,4,2017,정면,단어,KETI_SL_0000002885.MP4,창백하다,
3304,4,2017,측면,단어,KETI_SL_0000003304.MP4,창백하다,
3714,5,2017,정면,단어,KETI_SL_0000003714.MP4,창백하다,
4132,5,2017,측면,단어,KETI_SL_0000004132.MP4,창백하다,
4560,6,2017,정면,단어,KETI_SL_0000004560.MP4,창백하다,
4979,6,2017,측면,단어,KETI_SL_0000004979.MP4,창백하다,
5398,7,2017,정면,단어,KETI_SL_0000005398.MP4,창백하다,
5815,7,2017,측면,단어,KETI_SL_0000005815.MP4,창백하다,
6237,8,2017,정면,단어,KETI_SL_0000006237.MP4,창백하다,
6656,8,2017,측면,단어,KETI_SL_0000006656.MP4,창백하다,
7075,9,2017,정면,단어,KETI_SL_0000007075.MP4,창백하다,
7494,9,2017,측면,단어,KETI_SL_0000007494.MP4,창백하다,
7913,10,2017,정면,단어,KETI_SL_0000007913.MP4,창백하다,
8332,10,2017,측면,단어,KETI_SL_0000008332.MP4,창백하다,
371,1,2017,정면,단어,KETI_SL_0000000371.MP4,창문,
790,1,2017,측면,단어,KETI_SL_0000000790.MP4,창문,
1206,2,2017,정면,단어,KETI_SL_0000001206.MP4,창문,
1625,2,2017,측면,단어,KETI_SL_0000001625.MP4,창문,
1978,3,2017,정면,단어,KETI_SL_0000001978.MP4,창문,
2397,3,2017,측면,단어,KETI_SL_0000002397.MP4,창문,
2884,4,2017,정면,단어,KETI_SL_0000002884.MP4,창문,
3303,4,2017,측면,단어,KETI_SL_0000003303.MP4,창문,
3713,5,2017,정면,단어,KETI_SL_0000003713.MP4,창문,
4131,5,2017,측면,단어,KETI_SL_0000004131.MP4,창문,
4559,6,2017,정면,단어,KETI_SL_0000004559.MP4,창문,
4978,6,2017,측면,단어,KETI_SL_0000004978.MP4,창문,
5397,7,2017,정면,단어,KETI_SL_0000005397.MP4,창문,
5814,7,2017,측면,단어,KETI_SL_0000005814.MP4,창문,
6236,8,2017,정면,단어,KETI_SL_0000006236.MP4,창문,
6655,8,2017,측면,단어,KETI_SL_0000006655.MP4,창문,
7074,9,2017,정면,단어,KETI_SL_0000007074.MP4,창문,
7493,9,2017,측면,단어,KETI_SL_0000007493.MP4,창문,
7912,10,2017,정면,단어,KETI_SL_0000007912.MP4,창문,
8331,10,2017,측면,단어,KETI_SL_0000008331.MP4,창문,
370,1,2017,정면,단어,KETI_SL_0000000370.MP4,차안,
789,1,2017,측면,단어,KETI_SL_0000000789.MP4,차안,
1205,2,2017,정면,단어,KETI_SL_0000001205.MP4,차안,
1624,2,2017,측면,단어,KETI_SL_0000001624.MP4,차안,
1976,3,2017,정면,단어,KETI_SL_0000001976.MP4,차안,
2395,3,2017,측면,단어,KETI_SL_0000002395.MP4,차안,
2883,4,2017,정면,단어,KETI_SL_0000002883.MP4,차안,
3302,4,2017,측면,단어,KETI_SL_0000003302.MP4,차안,
3712,5,2017,정면,단어,KETI_SL_0000003712.MP4,차안,
4130,5,2017,측면,단어,KETI_SL_0000004130.MP4,차안,
4558,6,2017,정면,단어,KETI_SL_0000004558.MP4,차안,
4977,6,2017,측면,단어,KETI_SL_0000004977.MP4,차안,
5396,7,2017,정면,단어,KETI_SL_0000005396.MP4,차안,
5813,7,2017,측면,단어,KETI_SL_0000005813.MP4,차안,
6235,8,2017,정면,단어,KETI_SL_0000006235.MP4,차안,
6654,8,2017,측면,단어,KETI_SL_0000006654.MP4,차안,
7073,9,2017,정면,단어,KETI_SL_0000007073.MP4,차안,
7492,9,2017,측면,단어,KETI_SL_0000007492.MP4,차안,
7911,10,2017,정면,단어,KETI_SL_0000007911.MP4,차안,
8330,10,2017,측면,단어,KETI_SL_0000008330.MP4,차안,
369,1,2017,정면,단어,KETI_SL_0000000369.MP4,차밖,
788,1,2017,측면,단어,KETI_SL_0000000788.MP4,차밖,
1204,2,2017,정면,단어,KETI_SL_0000001204.MP4,차밖,
1623,2,2017,측면,단어,KETI_SL_0000001623.MP4,차밖,
1975,3,2017,정면,단어,KETI_SL_0000001975.MP4,차밖,
2394,3,2017,측면,단어,KETI_SL_0000002394.MP4,차밖,
2882,4,2017,정면,단어,KETI_SL_0000002882.MP4,차밖,
3301,4,2017,측면,단어,KETI_SL_0000003301.MP4,차밖,
3711,5,2017,정면,단어,KETI_SL_0000003711.MP4,차밖,
4129,5,2017,측면,단어,KETI_SL_0000004129.MP4,차밖,
4557,6,2017,정면,단어,KETI_SL_0000004557.MP4,차밖,
4976,6,2017,측면,단어,KETI_SL_0000004976.MP4,차밖,
5395,7,2017,정면,단어,KETI_SL_0000005395.MP4,차밖,
5812,7,2017,측면,단어,KETI_SL_0000005812.MP4,차밖,
6234,8,2017,정면,단어,KETI_SL_0000006234.MP4,차밖,
6653,8,2017,측면,단어,KETI_SL_0000006653.MP4,차밖,
7072,9,2017,정면,단어,KETI_SL_0000007072.MP4,차밖,
7491,9,2017,측면,단어,KETI_SL_0000007491.MP4,차밖,
7910,10,2017,정면,단어,KETI_SL_0000007910.MP4,차밖,
8329,10,2017,측면,단어,KETI_SL_0000008329.MP4,차밖,
8408,1,2017,정면,문장,KETI_SL_0000008408.MP4,차 안에 강아지가 방치되어있어요,
8513,1,2017,측면,문장,KETI_SL_0000008513.MP4,차 안에 강아지가 방치되어있어요,
8618,2,2017,정면,문장,KETI_SL_0000008618.MP4,차 안에 강아지가 방치되어있어요,
8723,2,2017,측면,문장,KETI_SL_0000008723.MP4,차 안에 강아지가 방치되어있어요,
8828,3,2017,정면,문장,KETI_SL_0000008828.MP4,차 안에 강아지가 방치되어있어요,
8933,3,2017,측면,문장,KETI_SL_0000008933.MP4,차 안에 강아지가 방치되어있어요,
9038,4,2017,정면,문장,KETI_SL_0000009038.MP4,차 안에 강아지가 방치되어있어요,
9143,4,2017,측면,문장,KETI_SL_0000009143.MP4,차 안에 강아지가 방치되어있어요,
9248,5,2017,정면,문장,KETI_SL_0000009248.MP4,차 안에 강아지가 방치되어있어요,
9353,5,2017,측면,문장,KETI_SL_0000009353.MP4,차 안에 강아지가 방치되어있어요,
9458,6,2017,정면,문장,KETI_SL_0000009458.MP4,차 안에 강아지가 방치되어있어요,
9562,6,2017,측면,문장,KETI_SL_0000009562.MP4,차 안에 강아지가 방치되어있어요,
9668,7,2017,정면,문장,KETI_SL_0000009668.MP4,차 안에 강아지가 방치되어있어요,
9773,7,2017,측면,문장,KETI_SL_0000009773.MP4,차 안에 강아지가 방치되어있어요,
9878,8,2017,정면,문장,KETI_SL_0000009878.MP4,차 안에 강아지가 방치되어있어요,
9983,8,2017,측면,문장,KETI_SL_0000009983.MP4,차 안에 강아지가 방치되어있어요,
10088,9,2017,정면,문장,KETI_SL_0000010088.MP4,차 안에 강아지가 방치되어있어요,
10193,9,2017,측면,문장,KETI_SL_0000010193.MP4,차 안에 강아지가 방치되어있어요,
10298,10,2017,정면,문장,KETI_SL_0000010298.MP4,차 안에 강아지가 방치되어있어요,
10403,10,2017,측면,문장,KETI_SL_0000010403.MP4,차 안에 강아지가 방치되어있어요,
8399,1,2017,정면,문장,KETI_SL_0000008399.MP4,쫓아오는 것 같아요,
8504,1,2017,측면,문장,KETI_SL_0000008504.MP4,쫓아오는 것 같아요,
8609,2,2017,정면,문장,KETI_SL_0000008609.MP4,쫓아오는 것 같아요,
8714,2,2017,측면,문장,KETI_SL_0000008714.MP4,쫓아오는 것 같아요,
8819,3,2017,정면,문장,KETI_SL_0000008819.MP4,쫓아오는 것 같아요,
8924,3,2017,측면,문장,KETI_SL_0000008924.MP4,쫓아오는 것 같아요,
9029,4,2017,정면,문장,KETI_SL_0000009029.MP4,쫓아오는 것 같아요,
9134,4,2017,측면,문장,KETI_SL_0000009134.MP4,쫓아오는 것 같아요,
9239,5,2017,정면,문장,KETI_SL_0000009239.MP4,쫓아오는 것 같아요,
9344,5,2017,측면,문장,KETI_SL_0000009344.MP4,쫓아오는 것 같아요,
9449,6,2017,정면,문장,KETI_SL_0000009449.MP4,쫓아오는 것 같아요,
9553,6,2017,측면,문장,KETI_SL_0000009553.MP4,쫓아오는 것 같아요,
9659,7,2017,정면,문장,KETI_SL_0000009659.MP4,쫓아오는 것 같아요,
9764,7,2017,측면,문장,KETI_SL_0000009764.MP4,쫓아오는 것 같아요,
9869,8,2017,정면,문장,KETI_SL_0000009869.MP4,쫓아오는 것 같아요,
9974,8,2017,측면,문장,KETI_SL_0000009974.MP4,쫓아오는 것 같아요,
10079,9,2017,정면,문장,KETI_SL_0000010079.MP4,쫓아오는 것 같아요,
10184,9,2017,측면,문장,KETI_SL_0000010184.MP4,쫓아오는 것 같아요,
10289,10,2017,정면,문장,KETI_SL_0000010289.MP4,쫓아오는 것 같아요,
10394,10,2017,측면,문장,KETI_SL_0000010394.MP4,쫓아오는 것 같아요,
8460,1,2017,정면,문장,KETI_SL_0000008460.MP4,집이 흔들려요,
8565,1,2017,측면,문장,KETI_SL_0000008565.MP4,집이 흔들려요,
8670,2,2017,정면,문장,KETI_SL_0000008670.MP4,집이 흔들려요,
8775,2,2017,측면,문장,KETI_SL_0000008775.MP4,집이 흔들려요,
8880,3,2017,정면,문장,KETI_SL_0000008880.MP4,집이 흔들려요,
8985,3,2017,측면,문장,KETI_SL_0000008985.MP4,집이 흔들려요,
9090,4,2017,정면,문장,KETI_SL_0000009090.MP4,집이 흔들려요,
9195,4,2017,측면,문장,KETI_SL_0000009195.MP4,집이 흔들려요,
9300,5,2017,정면,문장,KETI_SL_0000009300.MP4,집이 흔들려요,
9405,5,2017,측면,문장,KETI_SL_0000009405.MP4,집이 흔들려요,
9510,6,2017,정면,문장,KETI_SL_0000009510.MP4,집이 흔들려요,
9614,6,2017,측면,문장,KETI_SL_0000009614.MP4,집이 흔들려요,
9720,7,2017,정면,문장,KETI_SL_0000009720.MP4,집이 흔들려요,
9825,7,2017,측면,문장,KETI_SL_0000009825.MP4,집이 흔들려요,
9930,8,2017,정면,문장,KETI_SL_0000009930.MP4,집이 흔들려요,
10035,8,2017,측면,문장,KETI_SL_0000010035.MP4,집이 흔들려요,
10140,9,2017,정면,문장,KETI_SL_0000010140.MP4,집이 흔들려요,
10245,9,2017,측면,문장,KETI_SL_0000010245.MP4,집이 흔들려요,
10350,10,2017,정면,문장,KETI_SL_0000010350.MP4,집이 흔들려요,
10455,10,2017,측면,문장,KETI_SL_0000010455.MP4,집이 흔들려요,
8479,1,2017,정면,문장,KETI_SL_0000008479.MP4,집에 전기가 나갔어요,
8584,1,2017,측면,문장,KETI_SL_0000008584.MP4,집에 전기가 나갔어요,
8689,2,2017,정면,문장,KETI_SL_0000008689.MP4,집에 전기가 나갔어요,
8794,2,2017,측면,문장,KETI_SL_0000008794.MP4,집에 전기가 나갔어요,
8899,3,2017,정면,문장,KETI_SL_0000008899.MP4,집에 전기가 나갔어요,
9004,3,2017,측면,문장,KETI_SL_0000009004.MP4,집에 전기가 나갔어요,
9109,4,2017,정면,문장,KETI_SL_0000009109.MP4,집에 전기가 나갔어요,
9214,4,2017,측면,문장,KETI_SL_0000009214.MP4,집에 전기가 나갔어요,
9319,5,2017,정면,문장,KETI_SL_0000009319.MP4,집에 전기가 나갔어요,
9424,5,2017,측면,문장,KETI_SL_0000009424.MP4,집에 전기가 나갔어요,
9529,6,2017,정면,문장,KETI_SL_0000009529.MP4,집에 전기가 나갔어요,
9633,6,2017,측면,문장,KETI_SL_0000009633.MP4,집에 전기가 나갔어요,
9739,7,2017,정면,문장,KETI_SL_0000009739.MP4,집에 전기가 나갔어요,
9844,7,2017,측면,문장,KETI_SL_0000009844.MP4,집에 전기가 나갔어요,
9949,8,2017,정면,문장,KETI_SL_0000009949.MP4,집에 전기가 나갔어요,
10054,8,2017,측면,문장,KETI_SL_0000010054.MP4,집에 전기가 나갔어요,
10159,9,2017,정면,문장,KETI_SL_0000010159.MP4,집에 전기가 나갔어요,
10264,9,2017,측면,문장,KETI_SL_0000010264.MP4,집에 전기가 나갔어요,
10369,10,2017,정면,문장,KETI_SL_0000010369.MP4,집에 전기가 나갔어요,
10474,10,2017,측면,문장,KETI_SL_0000010474.MP4,집에 전기가 나갔어요,
8381,1,2017,정면,문장,KETI_SL_0000008381.MP4,집에 불이 났어요,
8486,1,2017,측면,문장,KETI_SL_0000008486.MP4,집에 불이 났어요,
8591,2,2017,정면,문장,KETI_SL_0000008591.MP4,집에 불이 났어요,
8696,2,2017,측면,문장,KETI_SL_0000008696.MP4,집에 불이 났어요,
8801,3,2017,정면,문장,KETI_SL_0000008801.MP4,집에 불이 났어요,
8906,3,2017,측면,문장,KETI_SL_0000008906.MP4,집에 불이 났어요,
9011,4,2017,정면,문장,KETI_SL_0000009011.MP4,집에 불이 났어요,
9116,4,2017,측면,문장,KETI_SL_0000009116.MP4,집에 불이 났어요,
9221,5,2017,정면,문장,KETI_SL_0000009221.MP4,집에 불이 났어요,
9326,5,2017,측면,문장,KETI_SL_0000009326.MP4,집에 불이 났어요,
9431,6,2017,정면,문장,KETI_SL_0000009431.MP4,집에 불이 났어요,
9536,6,2017,측면,문장,KETI_SL_0000009536.MP4,집에 불이 났어요,
9641,7,2017,정면,문장,KETI_SL_0000009641.MP4,집에 불이 났어요,
9746,7,2017,측면,문장,KETI_SL_0000009746.MP4,집에 불이 났어요,
9851,8,2017,정면,문장,KETI_SL_0000009851.MP4,집에 불이 났어요,
9956,8,2017,측면,문장,KETI_SL_0000009956.MP4,집에 불이 났어요,
10061,9,2017,정면,문장,KETI_SL_0000010061.MP4,집에 불이 났어요,
10166,9,2017,측면,문장,KETI_SL_0000010166.MP4,집에 불이 났어요,
10271,10,2017,정면,문장,KETI_SL_0000010271.MP4,집에 불이 났어요,
10376,10,2017,측면,문장,KETI_SL_0000010376.MP4,집에 불이 났어요,
8445,1,2017,정면,문장,KETI_SL_0000008445.MP4,집에 모르는 사람이 침입했어요,
8550,1,2017,측면,문장,KETI_SL_0000008550.MP4,집에 모르는 사람이 침입했어요,
8655,2,2017,정면,문장,KETI_SL_0000008655.MP4,집에 모르는 사람이 침입했어요,
8760,2,2017,측면,문장,KETI_SL_0000008760.MP4,집에 모르는 사람이 침입했어요,
8865,3,2017,정면,문장,KETI_SL_0000008865.MP4,집에 모르는 사람이 침입했어요,
8970,3,2017,측면,문장,KETI_SL_0000008970.MP4,집에 모르는 사람이 침입했어요,
9075,4,2017,정면,문장,KETI_SL_0000009075.MP4,집에 모르는 사람이 침입했어요,
9180,4,2017,측면,문장,KETI_SL_0000009180.MP4,집에 모르는 사람이 침입했어요,
9285,5,2017,정면,문장,KETI_SL_0000009285.MP4,집에 모르는 사람이 침입했어요,
9390,5,2017,측면,문장,KETI_SL_0000009390.MP4,집에 모르는 사람이 침입했어요,
9495,6,2017,정면,문장,KETI_SL_0000009495.MP4,집에 모르는 사람이 침입했어요,
